step,loss_function,target_value,elapsed_time
128400,5.65323e-03,4.18603e+00,3478
128500,4.91117e-03,4.19264e+00,3481
128600,5.33024e-03,4.18848e+00,3485
128700,4.65618e-03,4.18752e+00,3488
128800,5.54823e-03,4.18410e+00,3491
128900,5.67457e-03,4.18377e+00,3495
129000,5.09114e-03,4.19186e+00,3498
129100,5.27963e-03,4.18227e+00,3501
129200,5.40640e-03,4.19321e+00,3504
129300,5.23431e-03,4.17244e+00,3507
129400,6.88131e-03,4.19901e+00,3511
129500,4.95249e-03,4.18787e+00,3514
129600,4.84453e-03,4.19038e+00,3517
129700,8.05916e-03,4.19436e+00,3520
129800,4.72063e-03,4.18610e+00,3522
129900,7.17145e-03,4.18635e+00,3525
130000,5.53116e-03,4.18439e+00,3528
130100,5.28281e-03,4.19345e+00,3531
130200,5.14173e-03,4.18896e+00,3534
130300,4.73834e-03,4.18912e+00,3537
130400,4.43222e-03,4.18324e+00,3540
130500,5.68604e-03,4.18331e+00,3543
130600,4.92945e-03,4.17847e+00,3547
130700,5.68613e-03,4.19172e+00,3550
130800,5.66027e-03,4.18198e+00,3553
130900,5.58199e-03,4.18741e+00,3556
131000,4.84922e-03,4.18793e+00,3559
131100,5.84189e-03,4.17751e+00,3562
131200,5.00080e-03,4.17904e+00,3565
131300,5.59594e-03,4.18313e+00,3568
131400,7.78819e-03,4.19370e+00,3571
131500,5.77790e-03,4.18429e+00,3574
131600,6.46361e-03,4.19316e+00,3578
131700,9.97708e-03,4.19142e+00,3581
131800,6.40212e-03,4.18797e+00,3584
131900,5.18527e-03,4.18062e+00,3587
132000,5.70906e-03,4.18120e+00,3590
132100,5.67762e-03,4.18273e+00,3593
132200,4.51021e-03,4.18065e+00,3596
132300,6.60735e-03,4.19150e+00,3600
132400,4.95223e-03,4.19151e+00,3603
132500,5.34427e-03,4.19199e+00,3606
132600,5.86645e-03,4.19717e+00,3609
132700,7.58043e-03,4.19271e+00,3612
132800,5.09803e-03,4.18569e+00,3615
132900,6.38916e-03,4.19256e+00,3618
133000,5.28661e-03,4.19738e+00,3621
133100,5.07540e-03,4.18728e+00,3624
133200,6.44411e-03,4.18722e+00,3627
133300,5.68680e-03,4.18006e+00,3630
133400,5.35508e-03,4.17564e+00,3633
133500,5.28724e-03,4.18861e+00,3636
133600,6.40979e-03,4.19425e+00,3639
133700,5.02700e-03,4.18751e+00,3642
133800,5.67963e-03,4.18929e+00,3645
133900,5.37964e-03,4.18491e+00,3648
134000,7.28169e-03,4.19012e+00,3651
134100,6.02893e-03,4.18257e+00,3654
134200,6.24430e-03,4.19139e+00,3657
134300,5.42117e-03,4.19218e+00,3660
134400,7.10378e-03,4.18571e+00,3664
134500,6.24681e-03,4.18124e+00,3667
134600,6.24236e-03,4.18378e+00,3670
134700,5.28863e-03,4.17547e+00,3673
134800,5.58416e-03,4.18957e+00,3676
134900,6.02540e-03,4.17671e+00,3679
135000,5.47776e-03,4.19092e+00,3682
135100,5.57431e-03,4.18246e+00,3685
135200,6.57970e-03,4.18219e+00,3688
135300,6.03283e-03,4.18273e+00,3691
135400,5.34928e-03,4.18211e+00,3694
135500,5.18204e-03,4.17957e+00,3697
135600,6.29017e-03,4.18910e+00,3700
135700,5.19078e-03,4.18002e+00,3703
135800,5.32535e-03,4.19407e+00,3706
135900,5.48920e-03,4.18590e+00,3709
136000,5.14296e-03,4.18576e+00,3712
136100,5.56649e-03,4.18282e+00,3715
136200,5.92929e-03,4.17793e+00,3718
136300,6.15956e-03,4.17052e+00,3721
136400,4.91757e-03,4.17915e+00,3724
136500,5.59540e-03,4.17443e+00,3727
136600,5.54901e-03,4.18978e+00,3730
136700,5.70239e-03,4.17807e+00,3733
136800,7.07123e-03,4.19299e+00,3736
136900,6.03053e-03,4.17879e+00,3739
137000,5.29837e-03,4.18510e+00,3742
137100,5.06989e-03,4.17438e+00,3745
137200,5.31698e-03,4.17807e+00,3748
137300,5.66284e-03,4.19247e+00,3751
137400,5.78745e-03,4.18314e+00,3754
137500,5.24481e-03,4.17248e+00,3757
137600,4.97303e-03,4.18649e+00,3760
137700,5.24412e-03,4.17997e+00,3763
137800,6.37819e-03,4.19774e+00,3766
137900,5.70296e-03,4.17870e+00,3769
138000,5.36323e-03,4.18651e+00,3772
138100,6.14983e-03,4.17735e+00,3775
138200,4.54585e-03,4.18356e+00,3778
138300,5.44852e-03,4.18706e+00,3781
138400,4.96628e-03,4.18035e+00,3784
138500,4.77340e-03,4.18330e+00,3787
138600,5.19768e-03,4.17854e+00,3790
138700,6.20501e-03,4.18150e+00,3793
138800,4.98358e-03,4.17203e+00,3796
138900,5.28707e-03,4.18166e+00,3800
139000,5.11605e-03,4.17535e+00,3803
139100,5.24623e-03,4.18349e+00,3806
139200,6.02538e-03,4.18453e+00,3808
139300,5.17272e-03,4.17817e+00,3811
139400,5.71941e-03,4.18680e+00,3814
139500,5.19739e-03,4.18086e+00,3817
139600,4.87874e-03,4.18744e+00,3820
139700,5.50416e-03,4.18523e+00,3823
139800,6.14423e-03,4.18583e+00,3826
139900,4.99513e-03,4.18773e+00,3829
140000,5.26572e-03,4.18316e+00,3832
140100,4.88111e-03,4.17339e+00,3835
140200,5.72911e-03,4.18377e+00,3838
140300,9.47507e-03,4.19446e+00,3841
140400,7.02847e-03,4.19697e+00,3844
140500,5.24322e-03,4.18126e+00,3847
140600,6.96105e-03,4.18910e+00,3851
140700,5.69853e-03,4.17496e+00,3854
140800,5.61978e-03,4.18000e+00,3857
140900,5.46409e-03,4.18302e+00,3860
141000,5.36126e-03,4.18156e+00,3863
141100,5.60129e-03,4.18880e+00,3866
141200,5.14195e-03,4.18875e+00,3869
141300,5.53599e-03,4.18941e+00,3872
141400,5.52206e-03,4.17700e+00,3875
141500,5.77327e-03,4.18298e+00,3878
141600,5.34470e-03,4.17750e+00,3881
141700,5.30933e-03,4.18024e+00,3884
141800,6.84447e-03,4.18772e+00,3887
141900,5.70703e-03,4.17779e+00,3890
142000,6.21692e-03,4.18633e+00,3893
142100,6.43661e-03,4.18961e+00,3896
142200,5.20770e-03,4.18136e+00,3899
142300,5.09501e-03,4.18890e+00,3902
142400,5.16554e-03,4.18870e+00,3905
142500,4.65356e-03,4.18325e+00,3908
142600,6.46629e-03,4.18055e+00,3911
142700,5.45623e-03,4.17401e+00,3914
142800,4.81288e-03,4.17158e+00,3917
142900,5.61277e-03,4.18518e+00,3920
143000,5.75567e-03,4.18370e+00,3923
143100,5.66655e-03,4.18161e+00,3926
143200,5.59160e-03,4.18436e+00,3929
143300,5.89621e-03,4.18149e+00,3933
143400,5.63122e-03,4.17896e+00,3936
143500,5.85428e-03,4.18100e+00,3939
143600,6.03780e-03,4.19039e+00,3942
143700,5.66232e-03,4.18060e+00,3945
143800,5.96931e-03,4.18062e+00,3948
143900,6.74597e-03,4.18564e+00,3951
144000,5.82646e-03,4.18541e+00,3954
144100,5.92029e-03,4.18611e+00,3957
144200,4.97953e-03,4.18190e+00,3960
144300,5.86565e-03,4.19044e+00,3963
144400,5.50705e-03,4.17903e+00,3966
144500,5.75669e-03,4.18814e+00,3969
144600,5.66683e-03,4.18487e+00,3972
144700,5.78577e-03,4.17823e+00,3975
144800,5.65367e-03,4.17877e+00,3978
144900,6.05429e-03,4.18265e+00,3981
145000,7.54928e-03,4.18260e+00,3984
145100,5.39843e-03,4.17620e+00,3987
145200,4.96340e-03,4.18533e+00,3990
145300,5.36813e-03,4.18061e+00,3993
145400,5.56641e-03,4.18153e+00,3996
145500,5.37436e-03,4.17462e+00,3999
145600,5.89342e-03,4.18294e+00,4002
145700,5.59598e-03,4.18268e+00,4005
145800,6.10313e-03,4.18462e+00,4008
145900,5.40618e-03,4.17778e+00,4011
146000,5.79908e-03,4.17609e+00,4014
146100,7.67756e-03,4.17691e+00,4017
146200,6.20799e-03,4.17895e+00,4019
146300,6.83653e-03,4.18013e+00,4022
146400,5.63282e-03,4.17876e+00,4025
146500,5.29526e-03,4.17251e+00,4028
146600,8.64515e-03,4.19079e+00,4031
146700,5.17181e-03,4.17714e+00,4034
146800,5.72614e-03,4.17723e+00,4037
146900,5.44416e-03,4.18520e+00,4040
147000,5.07154e-03,4.17985e+00,4044
147100,5.81628e-03,4.18261e+00,4047
147200,5.60264e-03,4.18313e+00,4050
147300,5.20728e-03,4.18208e+00,4053
147400,5.62344e-03,4.18277e+00,4056
147500,8.63322e-03,4.18696e+00,4059
147600,5.86115e-03,4.17993e+00,4062
147700,5.01047e-03,4.18047e+00,4065
147800,5.71886e-03,4.17573e+00,4068
147900,5.12340e-03,4.17695e+00,4071
148000,5.83341e-03,4.18940e+00,4074
148100,5.68031e-03,4.18068e+00,4077
148200,6.25120e-03,4.18076e+00,4080
148300,5.18100e-03,4.19261e+00,4083
148400,4.85103e-03,4.17476e+00,4086
148500,5.25643e-03,4.18022e+00,4089
148600,5.99103e-03,4.18396e+00,4092
148700,7.19002e-03,4.18317e+00,4095
148800,5.31524e-03,4.17146e+00,4098
148900,6.07243e-03,4.19640e+00,4101
149000,6.65493e-03,4.17164e+00,4104
149100,5.67465e-03,4.18503e+00,4107
149200,5.99418e-03,4.18702e+00,4110
149300,5.25290e-03,4.18273e+00,4113
149400,5.36342e-03,4.17724e+00,4116
149500,6.23484e-03,4.18570e+00,4119
149600,6.42286e-03,4.18015e+00,4122
149700,6.80445e-03,4.18416e+00,4125
149800,5.72377e-03,4.18132e+00,4128
149900,5.60102e-03,4.18476e+00,4131
150000,6.17234e-03,4.18102e+00,4134
150100,6.13446e-03,4.18818e+00,4137
150200,5.00364e-03,4.18098e+00,4140
150300,7.70506e-03,4.18283e+00,4143
150400,8.83170e-03,4.18137e+00,4146
150500,5.48792e-03,4.18196e+00,4149
150600,5.24096e-03,4.18091e+00,4152
150700,7.58461e-03,4.19622e+00,4155
150800,5.77304e-03,4.18879e+00,4158
150900,5.87075e-03,4.18201e+00,4162
151000,7.28250e-03,4.18710e+00,4165
151100,7.69584e-03,4.18606e+00,4168
151200,5.95853e-03,4.18510e+00,4171
151300,5.45780e-03,4.17981e+00,4174
151400,6.35070e-03,4.18026e+00,4177
151500,5.38436e-03,4.17206e+00,4180
151600,6.32741e-03,4.18668e+00,4183
151700,5.31619e-03,4.18449e+00,4186
151800,5.57979e-03,4.18342e+00,4189
151900,6.65267e-03,4.18620e+00,4192
152000,5.45038e-03,4.18159e+00,4195
152100,6.76387e-03,4.18744e+00,4198
152200,5.78620e-03,4.18688e+00,4201
152300,5.72039e-03,4.18817e+00,4204
152400,5.53948e-03,4.18511e+00,4207
152500,6.40552e-03,4.17001e+00,4210
152600,6.77263e-03,4.18465e+00,4213
152700,1.09678e-02,4.18402e+00,4216
152800,7.18107e-03,4.18080e+00,4219
152900,5.30476e-03,4.18518e+00,4222
153000,6.06253e-03,4.17113e+00,4225
153100,6.10100e-03,4.19088e+00,4228
153200,5.67465e-03,4.18547e+00,4231
153300,6.12624e-03,4.18441e+00,4234
153400,5.75901e-03,4.17203e+00,4237
153500,6.84127e-03,4.19059e+00,4240
153600,7.73143e-03,4.18413e+00,4243
153700,6.60223e-03,4.18426e+00,4246
153800,6.15950e-03,4.17182e+00,4250
153900,5.62023e-03,4.17556e+00,4253
154000,1.00532e-02,4.18195e+00,4256
154100,5.24495e-03,4.17440e+00,4259
154200,5.25928e-03,4.17051e+00,4262
154300,6.39144e-03,4.18191e+00,4265
154400,5.28489e-03,4.17955e+00,4268
154500,5.34759e-03,4.18718e+00,4271
154600,5.53982e-03,4.17671e+00,4274
154700,5.56099e-03,4.18450e+00,4277
154800,6.93997e-03,4.18131e+00,4280
154900,5.66439e-03,4.18439e+00,4283
155000,5.48582e-03,4.18605e+00,4286
155100,5.51119e-03,4.19013e+00,4289
155200,5.23970e-03,4.18148e+00,4292
155300,5.49339e-03,4.18237e+00,4295
155400,5.88607e-03,4.17702e+00,4298
155500,5.32308e-03,4.17127e+00,4301
155600,5.85360e-03,4.18286e+00,4304
155700,6.16529e-03,4.17939e+00,4307
155800,5.70036e-03,4.16726e+00,4310
155900,6.24234e-03,4.18081e+00,4313
156000,7.16626e-03,4.16788e+00,4316
156100,6.11354e-03,4.17585e+00,4319
156200,5.52133e-03,4.18322e+00,4322
156300,6.13184e-03,4.18455e+00,4325
156400,6.55151e-03,4.16944e+00,4328
156500,7.40006e-03,4.18396e+00,4331
156600,6.38636e-03,4.17466e+00,4334
156700,5.41423e-03,4.17703e+00,4337
156800,5.36067e-03,4.18350e+00,4340
156900,5.37511e-03,4.17961e+00,4343
157000,5.66841e-03,4.18126e+00,4346
157100,5.68829e-03,4.17981e+00,4349
157200,5.10664e-03,4.17830e+00,4353
157300,4.92998e-03,4.18460e+00,4356
157400,6.13884e-03,4.17783e+00,4359
157500,6.83963e-03,4.18496e+00,4362
157600,5.54017e-03,4.18011e+00,4365
157700,5.00292e-03,4.18125e+00,4368
157800,5.70951e-03,4.16525e+00,4371
157900,6.30187e-03,4.18744e+00,4374
158000,5.74680e-03,4.18192e+00,4377
158100,5.50987e-03,4.17661e+00,4380
158200,7.35855e-03,4.18898e+00,4383
158300,5.79698e-03,4.17686e+00,4386
158400,5.71105e-03,4.17989e+00,4389
158500,5.23836e-03,4.17865e+00,4392
158600,4.87439e-03,4.18210e+00,4395
158700,6.72580e-03,4.18366e+00,4398
158800,5.32324e-03,4.17027e+00,4401
158900,5.81712e-03,4.17464e+00,4404
159000,5.69944e-03,4.16423e+00,4407
159100,7.29002e-03,4.17452e+00,4410
159200,5.35837e-03,4.17982e+00,4413
159300,4.84132e-03,4.17975e+00,4416
159400,5.76688e-03,4.17489e+00,4419
159500,6.85947e-03,4.18103e+00,4422
159600,4.80990e-03,4.17605e+00,4425
159700,5.13707e-03,4.18257e+00,4428
159800,6.08684e-03,4.17572e+00,4431
159900,5.97816e-03,4.18969e+00,4434
160000,5.33102e-03,4.17163e+00,4437
160100,5.94514e-03,4.18090e+00,4440
160200,6.45050e-03,4.17399e+00,4443
160300,5.59097e-03,4.16741e+00,4446
160400,5.56853e-03,4.17015e+00,4449
160500,5.52995e-03,4.18239e+00,4452
160600,6.40739e-03,4.18179e+00,4455
160700,5.73054e-03,4.16999e+00,4459
160800,5.33532e-03,4.17040e+00,4462
160900,5.54309e-03,4.16762e+00,4465
161000,5.26125e-03,4.18391e+00,4468
161100,5.70336e-03,4.17803e+00,4471
161200,6.27012e-03,4.18607e+00,4474
161300,5.83197e-03,4.17658e+00,4477
161400,5.84578e-03,4.18098e+00,4480
161500,5.19333e-03,4.16923e+00,4483
161600,5.30587e-03,4.17240e+00,4486
161700,5.49020e-03,4.17749e+00,4489
161800,5.29589e-03,4.17468e+00,4492
161900,9.85003e-03,4.18013e+00,4495
162000,4.72081e-03,4.17684e+00,4498
162100,5.27960e-03,4.17620e+00,4501
162200,5.30020e-03,4.18060e+00,4504
162300,4.37815e-03,4.17899e+00,4507
162400,5.23645e-03,4.17293e+00,4510
162500,5.14490e-03,4.17707e+00,4513
162600,4.75142e-03,4.18249e+00,4516
162700,5.50784e-03,4.18557e+00,4519
162800,4.34510e-03,4.18061e+00,4522
162900,3.99703e-03,4.17896e+00,4525
163000,4.58068e-03,4.18850e+00,4528
163100,4.56109e-03,4.18385e+00,4531
163200,5.16707e-03,4.17861e+00,4534
163300,5.19620e-03,4.17902e+00,4537
163400,5.27152e-03,4.17968e+00,4540
163500,4.59817e-03,4.17939e+00,4543
163600,4.86308e-03,4.18233e+00,4546
163700,6.19889e-03,4.18604e+00,4549
163800,5.11020e-03,4.18900e+00,4552
163900,5.07447e-03,4.18308e+00,4555
164000,5.51484e-03,4.18245e+00,4558
164100,5.21521e-03,4.18002e+00,4561
164200,5.60557e-03,4.18392e+00,4564
164300,6.32401e-03,4.18767e+00,4567
164400,5.51435e-03,4.16599e+00,4570
164500,5.41019e-03,4.18355e+00,4573
164600,5.80981e-03,4.18104e+00,4576
164700,5.43649e-03,4.17971e+00,4579
164800,5.18744e-03,4.17295e+00,4582
164900,5.38822e-03,4.17931e+00,4585
165000,4.67069e-03,4.17390e+00,4588
165100,4.13723e-03,4.18280e+00,4591
165200,5.01795e-03,4.17180e+00,4594
165300,4.36849e-03,4.17917e+00,4597
165400,5.45209e-03,4.18142e+00,4600
165500,4.99815e-03,4.17695e+00,4603
165600,5.10132e-03,4.17710e+00,4606
165700,6.90469e-03,4.18157e+00,4609
165800,8.72641e-03,4.19066e+00,4612
165900,5.18439e-03,4.17638e+00,4615
166000,5.10428e-03,4.17855e+00,4618
166100,5.56926e-03,4.18108e+00,4621
166200,5.12437e-03,4.18958e+00,4624
166300,5.03793e-03,4.17566e+00,4627
166400,4.63378e-03,4.19138e+00,4630
166500,5.07599e-03,4.18609e+00,4633
166600,5.44643e-03,4.17826e+00,4636
166700,5.50926e-03,4.17402e+00,4639
166800,5.52361e-03,4.17981e+00,4642
166900,9.15996e-03,4.18777e+00,4645
167000,5.84353e-03,4.17933e+00,4648
167100,6.70240e-03,4.18969e+00,4651
167200,5.34307e-03,4.17827e+00,4654
167300,5.35081e-03,4.17767e+00,4657
167400,6.18585e-03,4.17580e+00,4660
167500,5.41379e-03,4.18111e+00,4663
167600,4.87391e-03,4.18447e+00,4666
167700,5.42472e-03,4.17347e+00,4669
167800,6.55241e-03,4.18987e+00,4672
167900,8.61907e-03,4.19007e+00,4675
168000,6.30905e-03,4.18711e+00,4678
168100,5.71102e-03,4.17963e+00,4681
168200,5.10769e-03,4.19354e+00,4684
168300,4.73492e-03,4.19193e+00,4687
168400,4.36147e-03,4.17689e+00,4690
168500,5.67377e-03,4.18323e+00,4693
168600,5.12359e-03,4.17703e+00,4696
168700,4.38827e-03,4.18191e+00,4699
168800,8.97465e-03,4.19144e+00,4702
168900,5.32845e-03,4.17529e+00,4705
169000,4.89480e-03,4.18248e+00,4708
169100,5.60996e-03,4.18197e+00,4711
169200,5.33413e-03,4.18957e+00,4714
169300,5.26637e-03,4.18227e+00,4717
169400,6.25569e-03,4.18473e+00,4720
169500,4.77072e-03,4.17402e+00,4723
169600,4.95395e-03,4.18311e+00,4726
169700,5.05434e-03,4.18448e+00,4729
169800,5.27189e-03,4.18404e+00,4732
169900,5.64607e-03,4.17157e+00,4735
170000,6.59533e-03,4.18025e+00,4738
170100,5.20092e-03,4.18700e+00,4741
170200,6.01172e-03,4.18613e+00,4744
170300,5.70832e-03,4.17579e+00,4747
170400,5.37965e-03,4.18061e+00,4750
170500,5.81875e-03,4.17572e+00,4753
170600,6.31768e-03,4.16956e+00,4756
170700,5.54788e-03,4.18977e+00,4759
170800,5.76902e-03,4.18255e+00,4762
170900,5.60109e-03,4.18488e+00,4765
171000,5.27641e-03,4.18076e+00,4768
171100,4.72580e-03,4.18384e+00,4771
171200,5.57794e-03,4.18572e+00,4774
171300,5.00257e-03,4.18869e+00,4777
171400,5.42965e-03,4.17764e+00,4780
171500,5.59633e-03,4.18003e+00,4783
171600,5.28992e-03,4.17664e+00,4786
171700,4.82548e-03,4.18593e+00,4789
171800,5.21122e-03,4.17792e+00,4792
171900,6.72209e-03,4.18788e+00,4795
172000,4.75668e-03,4.18528e+00,4798
172100,4.88017e-03,4.17709e+00,4801
172200,5.53857e-03,4.18388e+00,4804
172300,5.92946e-03,4.18640e+00,4807
172400,5.20642e-03,4.17871e+00,4810
172500,4.48230e-03,4.18267e+00,4813
172600,5.32741e-03,4.18003e+00,4816
172700,5.27769e-03,4.18012e+00,4819
172800,5.67270e-03,4.17662e+00,4822
172900,5.01827e-03,4.18276e+00,4825
173000,6.79151e-03,4.18883e+00,4828
173100,5.16089e-03,4.18964e+00,4831
173200,5.12393e-03,4.18760e+00,4834
173300,5.66069e-03,4.19066e+00,4837
173400,5.03094e-03,4.18194e+00,4840
173500,4.97589e-03,4.18337e+00,4843
173600,5.71932e-03,4.18103e+00,4846
173700,5.09773e-03,4.18308e+00,4849
173800,6.06884e-03,4.18388e+00,4852
173900,6.49067e-03,4.17984e+00,4855
174000,5.28309e-03,4.18362e+00,4858
174100,5.29638e-03,4.17977e+00,4861
174200,6.31901e-03,4.18823e+00,4864
174300,5.01696e-03,4.17992e+00,4867
174400,5.30511e-03,4.18203e+00,4870
174500,4.75810e-03,4.18413e+00,4873
174600,5.75215e-03,4.18418e+00,4876
174700,5.82513e-03,4.18575e+00,4879
174800,5.27465e-03,4.17462e+00,4882
174900,4.73458e-03,4.19207e+00,4885
175000,6.36799e-03,4.19393e+00,4888
175100,6.83120e-03,4.19323e+00,4891
175200,7.26191e-03,4.19126e+00,4894
175300,5.59369e-03,4.17301e+00,4897
175400,5.15487e-03,4.17864e+00,4900
175500,5.55816e-03,4.17460e+00,4903
175600,5.76439e-03,4.18393e+00,4906
175700,5.13985e-03,4.18716e+00,4909
175800,5.32022e-03,4.18229e+00,4912
175900,5.31433e-03,4.17974e+00,4915
176000,5.32965e-03,4.18773e+00,4918
176100,6.00800e-03,4.19201e+00,4921
176200,6.17089e-03,4.17444e+00,4924
176300,5.65448e-03,4.17811e+00,4927
176400,5.47956e-03,4.17882e+00,4930
176500,5.14493e-03,4.18725e+00,4933
176600,5.41256e-03,4.18439e+00,4936
176700,5.04940e-03,4.17800e+00,4939
176800,6.00164e-03,4.18480e+00,4942
176900,5.41122e-03,4.17687e+00,4945
177000,6.04058e-03,4.18319e+00,4948
177100,5.08129e-03,4.19137e+00,4951
177200,5.72157e-03,4.18144e+00,4954
177300,4.70473e-03,4.19363e+00,4957
177400,6.36466e-03,4.18186e+00,4960
177500,5.30932e-03,4.17514e+00,4963
177600,5.36632e-03,4.17522e+00,4966
177700,5.96284e-03,4.19075e+00,4969
177800,5.07834e-03,4.18172e+00,4972
177900,4.75859e-03,4.18866e+00,4975
178000,5.26488e-03,4.18014e+00,4978
178100,5.18077e-03,4.18467e+00,4981
178200,5.40186e-03,4.17279e+00,4984
178300,5.65651e-03,4.17603e+00,4987
178400,5.25207e-03,4.18450e+00,4990
178500,5.90697e-03,4.19363e+00,4993
178600,6.10110e-03,4.17856e+00,4996
178700,4.49056e-03,4.18031e+00,4998
178800,5.07894e-03,4.18355e+00,5002
178900,5.17623e-03,4.17601e+00,5004
179000,4.57320e-03,4.18055e+00,5007
179100,5.15457e-03,4.18051e+00,5010
179200,7.83585e-03,4.18395e+00,5014
179300,5.40246e-03,4.18590e+00,5016
179400,5.53136e-03,4.18344e+00,5019
179500,5.54269e-03,4.18402e+00,5022
179600,5.03091e-03,4.18702e+00,5025
179700,5.41333e-03,4.17842e+00,5028
179800,4.56591e-03,4.18139e+00,5031
179900,6.61738e-03,4.19468e+00,5034
180000,5.27655e-03,4.17987e+00,5037
180100,5.51707e-03,4.16881e+00,5040
180200,5.34136e-03,4.17555e+00,5043
180300,5.56697e-03,4.16932e+00,5046
180400,6.47070e-03,4.18071e+00,5049
180500,5.07420e-03,4.18234e+00,5052
180600,5.08733e-03,4.19338e+00,5055
180700,7.44610e-03,4.19119e+00,5058
180800,4.92727e-03,4.18313e+00,5061
180900,5.14874e-03,4.18254e+00,5065
181000,5.76227e-03,4.19138e+00,5068
181100,7.93638e-03,4.18869e+00,5071
181200,4.80954e-03,4.18799e+00,5074
181300,6.01081e-03,4.19145e+00,5077
181400,5.37360e-03,4.18031e+00,5080
181500,6.07902e-03,4.17904e+00,5083
181600,5.49124e-03,4.18055e+00,5086
181700,5.75963e-03,4.18015e+00,5089
181800,6.51790e-03,4.18107e+00,5092
181900,5.39664e-03,4.17663e+00,5095
182000,6.08913e-03,4.17030e+00,5098
182100,6.44824e-03,4.17206e+00,5101
182200,5.77632e-03,4.17509e+00,5104
182300,5.47423e-03,4.17381e+00,5107
182400,5.33001e-03,4.18583e+00,5109
182500,5.93666e-03,4.17816e+00,5112
182600,6.14924e-03,4.18392e+00,5115
182700,6.22310e-03,4.17151e+00,5118
182800,6.77972e-03,4.17931e+00,5121
182900,5.41494e-03,4.18746e+00,5124
183000,5.19411e-03,4.18057e+00,5127
183100,6.61952e-03,4.19647e+00,5130
183200,6.39610e-03,4.19652e+00,5133
183300,6.12152e-03,4.19157e+00,5136
183400,7.45683e-03,4.19428e+00,5139
183500,4.74637e-03,4.18326e+00,5142
183600,5.29974e-03,4.18165e+00,5145
183700,5.85422e-03,4.18404e+00,5148
183800,6.04451e-03,4.18514e+00,5151
183900,5.18299e-03,4.17486e+00,5154
184000,5.68273e-03,4.18365e+00,5157
184100,7.99020e-03,4.18627e+00,5160
184200,6.00665e-03,4.18240e+00,5163
184300,8.18954e-03,4.17522e+00,5166
184400,5.26157e-03,4.18438e+00,5169
184500,5.07517e-03,4.18508e+00,5172
184600,5.93803e-03,4.19061e+00,5175
184700,5.94031e-03,4.18310e+00,5178
184800,5.36930e-03,4.18691e+00,5181
184900,5.21167e-03,4.17604e+00,5184
185000,5.50565e-03,4.17742e+00,5187
185100,5.54141e-03,4.17979e+00,5190
185200,5.38213e-03,4.18241e+00,5193
185300,5.37119e-03,4.17813e+00,5196
185400,5.54634e-03,4.18120e+00,5199
185500,5.56467e-03,4.18281e+00,5202
185600,6.16039e-03,4.18552e+00,5205
185700,4.97093e-03,4.18445e+00,5208
185800,4.81888e-03,4.18729e+00,5211
185900,5.75904e-03,4.18323e+00,5214
186000,5.91001e-03,4.17525e+00,5217
186100,5.16655e-03,4.17595e+00,5220
186200,5.23266e-03,4.17838e+00,5223
186300,5.24363e-03,4.18025e+00,5226
186400,5.27081e-03,4.17354e+00,5229
186500,4.91691e-03,4.17548e+00,5232
186600,6.73123e-03,4.18651e+00,5235
186700,4.93996e-03,4.18269e+00,5238
186800,5.60390e-03,4.18215e+00,5241
186900,7.06225e-03,4.18700e+00,5244
187000,5.02228e-03,4.18433e+00,5247
187100,7.51724e-03,4.19846e+00,5250
187200,5.81589e-03,4.18884e+00,5253
187300,1.02673e-02,4.18073e+00,5256
187400,6.50868e-03,4.20430e+00,5259
187500,6.78991e-03,4.18742e+00,5262
187600,4.67016e-03,4.17981e+00,5265
187700,4.81411e-03,4.18640e+00,5268
187800,5.07009e-03,4.17900e+00,5271
187900,5.21381e-03,4.18875e+00,5274
188000,4.84537e-03,4.18496e+00,5277
188100,5.73065e-03,4.18579e+00,5280
188200,6.29343e-03,4.19043e+00,5283
188300,5.90123e-03,4.18511e+00,5286
188400,5.72967e-03,4.18242e+00,5289
188500,5.98624e-03,4.18272e+00,5292
188600,5.53268e-03,4.18252e+00,5295
188700,5.05886e-03,4.17455e+00,5298
188800,4.97786e-03,4.17150e+00,5301
188900,5.30231e-03,4.19526e+00,5304
189000,8.84628e-03,4.18527e+00,5307
189100,8.16652e-03,4.19662e+00,5309
189200,5.48124e-03,4.18225e+00,5312
189300,5.54654e-03,4.18836e+00,5315
189400,5.37504e-03,4.18299e+00,5318
189500,5.67775e-03,4.18362e+00,5321
189600,6.45690e-03,4.18705e+00,5324
189700,5.22189e-03,4.19083e+00,5327
189800,5.09072e-03,4.18512e+00,5330
189900,6.19759e-03,4.19004e+00,5333
190000,5.23993e-03,4.18905e+00,5336
190100,5.35299e-03,4.18191e+00,5339
190200,5.12616e-03,4.18485e+00,5342
190300,5.17572e-03,4.18598e+00,5345
190400,5.23449e-03,4.18060e+00,5348
190500,5.39055e-03,4.19050e+00,5351
190600,5.83239e-03,4.17517e+00,5354
190700,5.20480e-03,4.18835e+00,5357
190800,5.21705e-03,4.18807e+00,5360
190900,5.49134e-03,4.19170e+00,5363
191000,6.76783e-03,4.19713e+00,5366
191100,5.29281e-03,4.18049e+00,5369
191200,5.38635e-03,4.18954e+00,5372
191300,7.94307e-03,4.19322e+00,5375
191400,5.24838e-03,4.17868e+00,5378
191500,5.85057e-03,4.17995e+00,5381
191600,5.90155e-03,4.18567e+00,5384
191700,6.15726e-03,4.18179e+00,5387
191800,5.79108e-03,4.17518e+00,5390
