Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
39	102.24041	11.269472	114.73579	84.464745	1000.0	-7.779236	22.626837	26.294664	-27.912666	160000	-9.536744e-10	312.27332	-0.007829276	-53.809418	1.0988729	0.0067110537	0.0595	79.0	146.72223806381226
40	92.393974	16.294851	115.34382	69.4491	1000.0	-5.4425254	24.73826	27.144896	-28.515642	164000	-1.9073487e-09	191.35013	-0.007170463	-13.671814	1.096956	0.002132696	0.0475	79.0	152.2590479850769
41	96.73834	14.689711	115.61511	75.652115	1000.0	-4.626217	23.967937	27.211761	-28.798649	168000	9.894371e-09	187.00244	-0.0072389604	-22.970032	1.0950304	0.009844274	0.182	79.0	158.42124605178833
42	95.75654	19.313562	109.78217	62.64391	1000.0	2.3549292	24.987902	27.570934	-28.925735	172000	4.4107438e-09	138.03046	-0.005821457	-1.0411072	1.056371	0.005980461	0.0655	79.0	164.3430299758911
43	54.119705	25.658768	81.00704	13.517057	1000.0	4.5722117	24.005117	27.634668	-28.95915	176000	-1.4305115e-09	385.1557	-0.006852181	-231.62439	1.0317872	0.003597548	0.10625	79.0	170.2262680530548
44	54.60236	42.053955	116.53899	0.9493822	1000.0	-4.620703	17.339321	24.861652	-28.751904	180000	-1.9073487e-09	255.06734	-0.0056297076	-80.505844	1.0114647	0.006847721	0.05425	79.0	176.37646174430847
45	100.34763	48.43714	175.18721	56.295532	901.0	-5.019944	18.437775	25.554642	-28.849302	184000	-2.1457671e-09	1048.7219	-0.0060048318	-261.64374	1.0018706	0.0071825297	0.12625	79.0	181.89511680603027
46	83.61195	12.005264	97.51732	68.674934	1000.0	4.5895653	19.09686	27.345823	-23.383736	188000	-1.0073185e-08	145.17642	-0.009231831	-16.688278	1.0169106	0.0040676245	0.0725	79.0	188.64166688919067
47	31.939083	69.34846	85.07624	-87.33276	938.0	3.8894687	18.844042	26.750269	-27.178785	192000	6.437302e-09	1806.6274	-0.005976619	-648.682	1.002819	0.010646888	0.11625	79.0	194.27599906921387
48	74.978	15.552633	101.57138	62.071293	1000.0	-8.972279	13.239979	25.575249	-24.936419	196000	1.66893e-08	523.22534	-0.0056634564	-363.0827	1.0012662	0.0059152013	0.0565	79.0	200.7720968723297
49	76.70874	19.289782	104.98226	54.560513	1000.0	6.202358	16.555933	26.74567	-20.703585	200000	-2.384186e-10	171.83032	-0.006033293	-35.283463	1.0100284	0.008551602	0.12525	79.0	206.57192087173462
