Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
79	125.91199	107.810974	229.36395	-90.79143	495.375	41.151855	3.1811478	44.332222	28.582067	320000	-0.032986686	1524.7087	0.0	-852.13934	0.5320148	-1.3560056e-09	418.38494992256165
80	63.921143	98.133835	204.60373	-38.122448	523.3333	13.612135	14.444847	42.567898	-29.926346	324000	-0.018907674	775.70776	0.0	-87.305176	0.6147828	3.874302e-10	423.0899579524994
81	169.94711	92.94433	225.78502	-73.06876	460.75	-1.3374295	22.272728	42.48127	-30.314548	328000	-0.07796842	1628.446	0.0	-863.59924	0.56059724	-1.3411046e-09	428.04994773864746
82	104.46618	86.64858	204.10558	-35.31046	615.8333	23.406094	10.434693	43.517216	-21.363327	332000	-0.09170182	705.3623	0.0	-140.85504	0.605153	-4.5746567e-09	433.1746418476105
83	53.306664	123.17761	170.35368	-93.65311	511.2857	10.996264	13.303205	43.026066	-14.889896	336000	0.0098988945	1166.8877	0.0	-115.8562	0.58429116	9.536744e-10	438.37877082824707
84	-3.2532086	73.70744	127.44505	-70.78542	730.8	-0.21290311	15.548017	41.10936	-25.423346	340000	-0.05229867	473.97763	0.0	-47.512054	0.6437639	-7.599592e-10	444.29350686073303
85	20.364393	86.190094	133.89659	-87.702805	686.0	-3.1284506	15.967622	39.55055	-19.50303	344000	-0.025827605	631.55835	0.0	-40.83954	0.6339419	4.1723253e-10	449.98133182525635
86	0.6521393	129.97798	120.18129	-184.14232	757.0	-3.4927187	12.599718	37.198	-20.30328	348000	-0.06291225	787.19507	0.0	-49.84326	0.62719256	-1.7732382e-09	455.31432008743286
87	85.43035	33.94453	125.94808	36.17497	804.5	1.8591707	18.936506	42.889126	-17.993896	352000	-0.011193712	306.16306	0.0	-60.13156	0.5783628	-1.3262034e-09	461.2072150707245
88	-13.87639	119.797325	105.52531	-178.73517	716.8	4.2228637	12.890501	40.159073	-18.606567	356000	-0.023847956	856.2967	0.0	-86.97711	0.6359856	2.9802324e-11	467.16909980773926
89	80.1504	59.72568	134.84384	-36.25097	740.0	-2.2447119	14.288192	41.425507	-19.99566	360000	-0.11680339	503.814	0.0	-149.5112	0.6253643	3.1590461e-09	473.4441120624542
90	-72.79594	89.773315	103.50477	-135.83075	610.8	3.7410088	10.76313	44.265976	-8.174746	364000	0.008030542	1103.382	0.0	-433.568	0.6396349	-1.2367963e-09	479.41066789627075
91	30.88782	110.96582	155.6487	-99.05408	865.0	-12.28798	20.333084	43.87918	-31.734097	368000	-0.050542876	358.2024	0.0	-141.89468	0.6428875	2.9057263e-09	485.2455999851227
92	19.085125	87.96675	143.77722	-94.25099	960.0	-0.39765435	17.201145	43.493477	-17.60754	372000	-0.036648296	343.39642	0.0	-100.91406	0.6499715	1.5497208e-09	491.8377459049225
93	-73.835045	30.71131	-40.61277	-122.28237	963.5	0.71507704	12.188793	43.22637	-12.205498	376000	-0.006644521	323.07776	0.0	-158.44073	0.63226277	-8.940697e-11	498.42909479141235
94	-24.77001	6.845753	-16.990248	-35.779457	1000.0	-9.959576	14.49431	45.06414	-23.06138	380000	-0.07839871	88.17169	0.0	-10.379799	0.6485442	3.1292438e-10	505.6057188510895
95	-20.953981	17.930597	-0.118986435	-40.916397	1000.0	-6.2412825	15.687363	45.570065	-20.985203	384000	-0.042010438	46.935062	0.0	-9.575462	0.66708595	3.5762787e-10	513.5398387908936
96	-22.533104	15.132083	-5.7153845	-43.80431	1000.0	-8.803717	12.910249	33.71559	-21.32257	388000	-0.08931211	59.466686	0.0	-8.92981	0.65423423	2.2798776e-09	523.9612319469452
97	-50.05564	14.502348	-34.944088	-71.84451	1000.0	-6.718968	15.740809	37.246178	-20.530115	392000	-0.019354623	21.028484	0.0	-5.0086803	0.67022586	1.0430813e-10	531.8352880477905
98	-18.606815	20.727198	4.805764	-40.52894	1000.0	-8.645179	16.329361	44.460606	-21.662977	396000	-0.015454857	61.283882	0.0	-9.590664	0.6490056	1.4156103e-09	541.3984479904175
99	-18.819832	11.88002	-5.502854	-37.058887	1000.0	-7.5691624	17.449371	45.560013	-21.897207	400000	-0.013468562	32.30784	0.0	-2.1403198	0.6516231	-1.4901161e-09	549.7172088623047
100	-21.753706	26.212236	1.0651034	-64.94144	1000.0	-7.8665233	17.477142	42.479546	-23.09497	404000	-0.052722346	34.743282	0.0	-4.0399075	0.64989245	2.6524067e-09	557.4306318759918
101	19.817356	68.2576	135.90063	-39.83131	988.25	-7.1276946	17.887186	38.968918	-22.77822	408000	-0.05391573	274.61166	0.0	-77.56323	0.6392524	2.0563602e-09	564.9400029182434
102	32.183098	94.10533	233.92178	-53.363056	650.0	1.7945247	19.80993	46.819992	-17.6397	412000	0.0026614028	518.51654	0.0	-70.0491	0.6245298	-1.5348196e-09	571.8398849964142
103	128.91231	105.90649	242.13841	-39.62448	636.1667	5.003867	19.02181	45.746265	-21.497887	416000	-0.023427881	879.16833	0.0	-214.8274	0.60101646	-6.705523e-10	577.8371639251709
104	209.13861	21.26351	247.89532	183.38026	628.1667	15.338776	15.566633	48.846287	-1.9597049	420000	-0.06382016	618.83545	0.0	-210.34583	0.56195146	5.364418e-10	583.1124658584595
105	72.69164	129.93896	252.99823	-75.213844	377.9	27.611301	14.42283	52.02168	-21.25829	424000	0.017308922	1822.132	0.0	-463.56494	0.5292448	3.7252904e-10	587.5579268932343
106	120.07462	121.5693	257.03787	-91.43039	391.5	14.615245	18.448694	52.90256	-27.893555	428000	-0.023969345	1259.4695	0.0	-285.13477	0.5187298	8.791685e-10	592.0252778530121
107	74.75042	132.48457	240.78416	-77.494	410.8889	21.72406	17.35525	55.46449	-30.677828	432000	-0.014619844	1816.8252	0.0	-303.70874	0.5192478	3.5911798e-09	596.5236539840698
108	100.45689	119.12596	236.31296	-90.75397	389.5	6.807199	22.69612	55.49416	-48.061905	436000	-0.048136175	2230.8372	0.0	-737.5143	0.4535227	-1.2814999e-09	600.9780979156494
109	76.88385	125.918564	247.19153	-66.21439	488.875	17.926928	15.564933	55.512447	-6.5900517	440000	-0.010815333	1253.8871	0.0	-222.32825	0.5365024	2.1606683e-09	606.1059718132019
110	82.612076	131.8223	220.74539	-92.74295	481.7143	13.496459	23.169304	56.35763	-17.739012	444000	0.031995893	1275.4703	0.0	-70.78992	0.49688503	5.5134297e-10	610.7036709785461
111	31.456972	118.55234	179.22986	-100.39921	549.0	12.585352	21.949604	55.241417	-25.962313	448000	-0.0044329343	950.6324	0.0	-109.314514	0.49693593	4.4703483e-10	615.6420609951019
112	38.27436	109.34185	206.37065	-68.36188	563.0	11.048246	25.325256	55.99295	-12.344721	452000	-0.023409393	1120.796	0.0	-244.03052	0.5451056	-2.503395e-09	620.892098903656
113	67.673325	99.82065	189.16418	-63.190918	660.4	8.560113	16.792984	52.637615	-20.145548	456000	-0.012753447	529.424	0.0	-34.57425	0.47851905	5.960465e-11	626.6702959537506
114	81.07685	91.76566	193.04088	-66.05462	620.6667	14.107957	17.917496	54.49303	-23.265242	460000	-0.06378405	746.6999	0.0	-139.94049	0.520231	-7.8976153e-10	631.8652188777924
115	61.16974	113.34831	189.81967	-91.85396	612.5	11.000596	20.119467	53.414894	-19.736242	464000	-0.03761266	918.2334	0.0	-224.82751	0.5113077	1.6838312e-09	637.2694277763367
116	43.026073	97.94199	152.16919	-95.27148	634.6	4.3685555	19.223793	54.83602	-13.205595	468000	-0.023437303	811.7792	0.0	-92.91919	0.5520691	4.4107438e-09	643.0549008846283
117	115.67656	84.26348	184.72931	-46.405796	756.8	1.1040152	18.476751	50.11811	-12.373771	472000	-0.10575009	531.1417	0.0	-219.41269	0.53065133	-9.536744e-10	648.7904727458954
118	-42.33793	13.817443	-24.245995	-57.974663	1000.0	3.0611553	13.058228	47.47186	-9.063637	476000	-0.060193438	124.81335	0.0	-93.2921	0.5735914	-2.69711e-09	655.7456419467926
119	-67.375755	60.62226	-6.036177	-166.74483	988.5	-4.0485106	12.78511	34.83226	-10.80822	480000	-0.0014607925	236.8425	0.0	-42.321564	0.553909	-8.940697e-11	662.2606868743896
120	-36.789505	16.407806	-14.968183	-56.64378	1000.0	-6.96371	13.779892	35.44144	-13.417952	484000	-0.045853987	50.064007	0.0	-7.6782494	0.55546767	2.9802322e-10	668.512953042984
121	-51.910614	38.731873	2.6624076	-97.43397	1000.0	-6.7431483	15.329588	55.209347	-14.08856	488000	-0.026252402	127.7561	0.0	-18.689713	0.5389514	-5.275011e-09	675.4468388557434
122	-73.23187	4.0806165	-69.83426	-79.958664	1000.0	-6.9578977	15.12544	40.78436	-15.263546	492000	0.0002453804	50.831753	0.0	-23.29035	0.5520548	-1.4901161e-10	681.2825558185577
123	-75.660675	18.085749	-55.315536	-104.058365	1000.0	-10.86251	13.669519	37.977997	-17.175064	496000	-0.014190005	29.993843	0.0	-5.75334	0.5496422	-1.0579825e-09	687.5783538818359
124	-49.859936	23.248735	-18.904251	-84.07103	1000.0	-10.005822	15.001497	55.223953	-17.347036	500000	-0.062989764	32.35085	0.0	-14.017311	0.5599905	9.23872e-10	694.1817860603333
125	-50.543575	26.059479	-18.281437	-81.67312	1000.0	-8.43155	16.791136	51.103394	-19.096886	504000	-0.004470249	58.03767	0.0	-3.57053	0.52860886	4.61936e-10	700.1926157474518
126	-63.107185	13.874874	-49.04559	-84.65328	1000.0	-9.448012	15.4756975	40.85517	-17.511374	508000	-0.02208592	23.154856	0.0	-4.8573265	0.5325851	-1.1324882e-09	707.3686208724976
127	-22.631481	23.417488	11.317306	-47.21535	1000.0	-9.904325	14.798193	58.267673	-17.313423	512000	-0.05627121	75.66107	0.0	-17.272678	0.5346258	-3.5911798e-09	713.2163589000702
128	43.92047	78.004	122.35299	-38.267647	931.25	-4.076822	18.746914	58.038784	-25.120567	516000	-0.0916876	280.01678	0.0	-119.22572	0.49438515	-1.1324882e-09	719.3250877857208
129	-86.28394	35.248287	-56.74964	-146.27353	959.5	-4.0328956	16.041891	53.127697	-15.52211	520000	-0.006326392	285.18243	0.0	-82.0578	0.51520026	9.983778e-10	724.9927759170532
130	-11.379431	85.759735	103.236595	-137.04027	885.75	-5.9803243	18.39996	54.68169	-18.345394	524000	-0.0069109565	303.99506	0.0	-19.419495	0.5039455	4.455447e-09	730.8715288639069
131	17.6657	71.21554	139.94766	-37.913708	964.75	-4.1727605	20.599144	61.262115	-16.95125	528000	-0.052434895	127.14977	0.0	-32.30471	0.514398	6.109476e-10	737.2527537345886
132	90.77495	64.5296	148.20197	-11.903673	936.75	14.559366	30.203928	62.337616	-48.117336	532000	-0.09898351	955.9625	0.0	-529.8765	0.54684293	-8.1956386e-10	743.3666470050812
133	46.97418	89.56398	150.05582	-67.64056	640.1667	5.7380986	17.96195	46.225662	-30.1401	536000	-0.028795587	771.9991	0.0	-77.19971	0.47229734	-2.2053719e-09	749.3103179931641
134	68.6853	66.425766	153.53828	-28.994703	775.4	6.1984725	18.304747	40.732048	-12.874225	540000	-0.027090888	399.6969	0.0	-50.406006	0.5136017	7.1525574e-10	755.1142780780792
135	144.10979	41.178047	208.15115	90.547516	645.0	7.9193454	17.417662	48.010864	-32.282356	544000	-0.13234581	804.9816	0.0	-276.6289	0.503985	-1.3411044e-10	760.2852599620819
136	112.12255	121.88382	214.3802	-179.26627	536.4286	18.857328	15.820727	58.843296	-32.494358	548000	-0.08329688	1025.7458	0.0	-294.00732	0.48124287	-2.965331e-09	765.6110990047455
137	135.78284	91.76985	244.77661	-39.90311	555.3333	21.45443	15.073612	59.54912	-12.074715	552000	-0.10731659	759.28125	0.0	-142.79858	0.58903104	4.6789648e-09	770.2947528362274
